x,y,rho,ux,uy,velocity
0,0,1.00000000,0.00012302,0.00000000,0.00012302
1,0,1.00000000,0.00012302,0.00000000,0.00012302
2,0,1.00000000,0.00012302,0.00000000,0.00012302
3,0,1.00000000,0.00012302,0.00000000,0.00012302
4,0,1.00000000,0.00012302,0.00000000,0.00012302
5,0,1.00000000,0.00012302,0.00000000,0.00012302
6,0,1.00000000,0.00012302,0.00000000,0.00012302
7,0,1.00000000,0.00012302,0.00000000,0.00012302
8,0,1.00000000,0.00012302,0.00000000,0.00012302
9,0,1.00000000,0.00012302,0.00000000,0.00012302
10,0,1.00000000,0.00012302,0.00000000,0.00012302
11,0,1.00000000,0.00012302,0.00000000,0.00012302
12,0,1.00000000,0.00012302,0.00000000,0.00012302
13,0,1.00000000,0.00012302,0.00000000,0.00012302
14,0,1.00000000,0.00012302,0.00000000,0.00012302
15,0,1.00000000,0.00012302,0.00000000,0.00012302
16,0,1.00000000,0.00012302,0.00000000,0.00012302
17,0,1.00000000,0.00012302,0.00000000,0.00012302
18,0,1.00000000,0.00012302,0.00000000,0.00012302
19,0,1.00000000,0.00012302,0.00000000,0.00012302
20,0,1.00000000,0.00012302,0.00000000,0.00012302
21,0,1.00000000,0.00012302,0.00000000,0.00012302
22,0,1.00000000,0.00012302,0.00000000,0.00012302
23,0,1.00000000,0.00012302,0.00000000,0.00012302
24,0,1.00000000,0.00012302,0.00000000,0.00012302
25,0,1.00000000,0.00012302,0.00000000,0.00012302
26,0,1.00000000,0.00012302,0.00000000,0.00012302
27,0,1.00000000,0.00012302,0.00000000,0.00012302
28,0,1.00000000,0.00012302,0.00000000,0.00012302
29,0,1.00000000,0.00012302,0.00000000,0.00012302
30,0,1.00000000,0.00012302,0.00000000,0.00012302
31,0,1.00000000,0.00012302,0.00000000,0.00012302
32,0,1.00000000,0.00012302,0.00000000,0.00012302
33,0,1.00000000,0.00012302,0.00000000,0.00012302
34,0,1.00000000,0.00012302,0.00000000,0.00012302
35,0,1.00000000,0.00012302,0.00000000,0.00012302
36,0,1.00000000,0.00012302,0.00000000,0.00012302
37,0,1.00000000,0.00012302,0.00000000,0.00012302
38,0,1.00000000,0.00012302,0.00000000,0.00012302
39,0,1.00000000,0.00012302,0.00000000,0.00012302
40,0,1.00000000,0.00012302,0.00000000,0.00012302
41,0,1.00000000,0.00012302,0.00000000,0.00012302
42,0,1.00000000,0.00012302,0.00000000,0.00012302
43,0,1.00000000,0.00012302,0.00000000,0.00012302
44,0,1.00000000,0.00012302,0.00000000,0.00012302
45,0,1.00000000,0.00012302,0.00000000,0.00012302
46,0,1.00000000,0.00012302,0.00000000,0.00012302
47,0,1.00000000,0.00012302,0.00000000,0.00012302
48,0,1.00000000,0.00012302,0.00000000,0.00012302
49,0,1.00000000,0.00012302,0.00000000,0.00012302
50,0,1.00000000,0.00012302,0.00000000,0.00012302
51,0,1.00000000,0.00012302,0.00000000,0.00012302
52,0,1.00000000,0.00012302,0.00000000,0.00012302
53,0,1.00000000,0.00012302,0.00000000,0.00012302
54,0,1.00000000,0.00012302,0.00000000,0.00012302
55,0,1.00000000,0.00012302,0.00000000,0.00012302
56,0,1.00000000,0.00012302,0.00000000,0.00012302
57,0,1.00000000,0.00012302,0.00000000,0.00012302
58,0,1.00000000,0.00012302,0.00000000,0.00012302
59,0,1.00000000,0.00012302,0.00000000,0.00012302
60,0,1.00000000,0.00012302,0.00000000,0.00012302
61,0,1.00000000,0.00012302,0.00000000,0.00012302
62,0,1.00000000,0.00012302,0.00000000,0.00012302
63,0,1.00000000,0.00012302,0.00000000,0.00012302
64,0,1.00000000,0.00012302,0.00000000,0.00012302
65,0,1.00000000,0.00012302,0.00000000,0.00012302
66,0,1.00000000,0.00012302,0.00000000,0.00012302
67,0,1.00000000,0.00012302,0.00000000,0.00012302
68,0,1.00000000,0.00012302,0.00000000,0.00012302
69,0,1.00000000,0.00012302,0.00000000,0.00012302
70,0,1.00000000,0.00012302,0.00000000,0.00012302
71,0,1.00000000,0.00012302,0.00000000,0.00012302
72,0,1.00000000,0.00012302,0.00000000,0.00012302
73,0,1.00000000,0.00012302,0.00000000,0.00012302
74,0,1.00000000,0.00012302,0.00000000,0.00012302
75,0,1.00000000,0.00012302,0.00000000,0.00012302
76,0,1.00000000,0.00012302,0.00000000,0.00012302
77,0,1.00000000,0.00012302,0.00000000,0.00012302
78,0,1.00000000,0.00012302,0.00000000,0.00012302
79,0,1.00000000,0.00012302,0.00000000,0.00012302
80,0,1.00000000,0.00012302,0.00000000,0.00012302
81,0,1.00000000,0.00012302,0.00000000,0.00012302
82,0,1.00000000,0.00012302,0.00000000,0.00012302
83,0,1.00000000,0.00012302,0.00000000,0.00012302
84,0,1.00000000,0.00012302,0.00000000,0.00012302
85,0,1.00000000,0.00012302,0.00000000,0.00012302
86,0,1.00000000,0.00012302,0.00000000,0.00012302
87,0,1.00000000,0.00012302,0.00000000,0.00012302
88,0,1.00000000,0.00012302,0.00000000,0.00012302
89,0,1.00000000,0.00012302,0.00000000,0.00012302
90,0,1.00000000,0.00012302,0.00000000,0.00012302
91,0,1.00000000,0.00012302,0.00000000,0.00012302
92,0,1.00000000,0.00012302,0.00000000,0.00012302
93,0,1.00000000,0.00012302,0.00000000,0.00012302
94,0,1.00000000,0.00012302,0.00000000,0.00012302
95,0,1.00000000,0.00012302,0.00000000,0.00012302
96,0,1.00000000,0.00012302,0.00000000,0.00012302
97,0,1.00000000,0.00012302,0.00000000,0.00012302
98,0,1.00000000,0.00012302,0.00000000,0.00012302
99,0,1.00000000,0.00012302,0.00000000,0.00012302
100,0,1.00000000,0.00012302,0.00000000,0.00012302
101,0,1.00000000,0.00012302,0.00000000,0.00012302
102,0,1.00000000,0.00012302,0.00000000,0.00012302
103,0,1.00000000,0.00012302,0.00000000,0.00012302
104,0,1.00000000,0.00012302,0.00000000,0.00012302
105,0,1.00000000,0.00012302,0.00000000,0.00012302
106,0,1.00000000,0.00012302,0.00000000,0.00012302
107,0,1.00000000,0.00012302,0.00000000,0.00012302
108,0,1.00000000,0.00012302,0.00000000,0.00012302
109,0,1.00000000,0.00012302,0.00000000,0.00012302
110,0,1.00000000,0.00012302,0.00000000,0.00012302
111,0,1.00000000,0.00012302,0.00000000,0.00012302
112,0,1.00000000,0.00012302,0.00000000,0.00012302
113,0,1.00000000,0.00012302,0.00000000,0.00012302
114,0,1.00000000,0.00012302,0.00000000,0.00012302
115,0,1.00000000,0.00012302,0.00000000,0.00012302
116,0,1.00000000,0.00012302,0.00000000,0.00012302
117,0,1.00000000,0.00012302,0.00000000,0.00012302
118,0,1.00000000,0.00012302,0.00000000,0.00012302
119,0,1.00000000,0.00012302,0.00000000,0.00012302
120,0,1.00000000,0.00012302,0.00000000,0.00012302
121,0,1.00000000,0.00012302,0.00000000,0.00012302
122,0,1.00000000,0.00012302,0.00000000,0.00012302
123,0,1.00000000,0.00012302,0.00000000,0.00012302
124,0,1.00000000,0.00012302,0.00000000,0.00012302
125,0,1.00000000,0.00012302,0.00000000,0.00012302
126,0,1.00000000,0.00012302,0.00000000,0.00012302
127,0,1.00000000,0.00012302,0.00000000,0.00012302
128,0,1.00000000,0.00012302,0.00000000,0.00012302
129,0,1.00000000,0.00012302,0.00000000,0.00012302
130,0,1.00000000,0.00012302,0.00000000,0.00012302
131,0,1.00000000,0.00012302,0.00000000,0.00012302
132,0,1.00000000,0.00012302,0.00000000,0.00012302
133,0,1.00000000,0.00012302,0.00000000,0.00012302
134,0,1.00000000,0.00012302,0.00000000,0.00012302
135,0,1.00000000,0.00012302,0.00000000,0.00012302
136,0,1.00000000,0.00012302,0.00000000,0.00012302
137,0,1.00000000,0.00012302,0.00000000,0.00012302
138,0,1.00000000,0.00012302,0.00000000,0.00012302
139,0,1.00000000,0.00012302,0.00000000,0.00012302
140,0,1.00000000,0.00012302,0.00000000,0.00012302
141,0,1.00000000,0.00012302,0.00000000,0.00012302
142,0,1.00000000,0.00012302,0.00000000,0.00012302
143,0,1.00000000,0.00012302,0.00000000,0.00012302
144,0,1.00000000,0.00012302,0.00000000,0.00012302
145,0,1.00000000,0.00012302,0.00000000,0.00012302
146,0,1.00000000,0.00012302,0.00000000,0.00012302
147,0,1.00000000,0.00012302,0.00000000,0.00012302
148,0,1.00000000,0.00012302,0.00000000,0.00012302
149,0,1.00000000,0.00012302,0.00000000,0.00012302
150,0,1.00000000,0.00012302,0.00000000,0.00012302
151,0,1.00000000,0.00012302,0.00000000,0.00012302
152,0,1.00000000,0.00012302,0.00000000,0.00012302
153,0,1.00000000,0.00012302,0.00000000,0.00012302
154,0,1.00000000,0.00012302,0.00000000,0.00012302
155,0,1.00000000,0.00012302,0.00000000,0.00012302
156,0,1.00000000,0.00012302,0.00000000,0.00012302
157,0,1.00000000,0.00012302,0.00000000,0.00012302
158,0,1.00000000,0.00012302,0.00000000,0.00012302
159,0,1.00000000,0.00012302,0.00000000,0.00012302
0,1,1.00000000,0.00036286,-0.00000000,0.00036286
1,1,1.00000000,0.00036286,-0.00000000,0.00036286
2,1,1.00000000,0.00036286,-0.00000000,0.00036286
3,1,1.00000000,0.00036286,-0.00000000,0.00036286
4,1,1.00000000,0.00036286,-0.00000000,0.00036286
5,1,1.00000000,0.00036286,-0.00000000,0.00036286
6,1,1.00000000,0.00036286,-0.00000000,0.00036286
7,1,1.00000000,0.00036286,-0.00000000,0.00036286
8,1,1.00000000,0.00036286,-0.00000000,0.00036286
9,1,1.00000000,0.00036286,-0.00000000,0.00036286
10,1,1.00000000,0.00036286,-0.00000000,0.00036286
11,1,1.00000000,0.00036286,-0.00000000,0.00036286
12,1,1.00000000,0.00036286,-0.00000000,0.00036286
13,1,1.00000000,0.00036286,-0.00000000,0.00036286
14,1,1.00000000,0.00036286,-0.00000000,0.00036286
15,1,1.00000000,0.00036286,-0.00000000,0.00036286
16,1,1.00000000,0.00036286,-0.00000000,0.00036286
17,1,1.00000000,0.00036286,-0.00000000,0.00036286
18,1,1.00000000,0.00036286,-0.00000000,0.00036286
19,1,1.00000000,0.00036286,-0.00000000,0.00036286
20,1,1.00000000,0.00036286,-0.00000000,0.00036286
21,1,1.00000000,0.00036286,-0.00000000,0.00036286
22,1,1.00000000,0.00036286,-0.00000000,0.00036286
23,1,1.00000000,0.00036286,-0.00000000,0.00036286
24,1,1.00000000,0.00036286,-0.00000000,0.00036286
25,1,1.00000000,0.00036286,-0.00000000,0.00036286
26,1,1.00000000,0.00036286,-0.00000000,0.00036286
27,1,1.00000000,0.00036286,-0.00000000,0.00036286
28,1,1.00000000,0.00036286,-0.00000000,0.00036286
29,1,1.00000000,0.00036286,-0.00000000,0.00036286
30,1,1.00000000,0.00036286,-0.00000000,0.00036286
31,1,1.00000000,0.00036286,-0.00000000,0.00036286
32,1,1.00000000,0.00036286,-0.00000000,0.00036286
33,1,1.00000000,0.00036286,-0.00000000,0.00036286
34,1,1.00000000,0.00036286,-0.00000000,0.00036286
35,1,1.00000000,0.00036286,-0.00000000,0.00036286
36,1,1.00000000,0.00036286,-0.00000000,0.00036286
37,1,1.00000000,0.00036286,-0.00000000,0.00036286
38,1,1.00000000,0.00036286,-0.00000000,0.00036286
39,1,1.00000000,0.00036286,-0.00000000,0.00036286
40,1,1.00000000,0.00036286,-0.00000000,0.00036286
41,1,1.00000000,0.00036286,-0.00000000,0.00036286
42,1,1.00000000,0.00036286,-0.00000000,0.00036286
43,1,1.00000000,0.00036286,-0.00000000,0.00036286
44,1,1.00000000,0.00036286,-0.00000000,0.00036286
45,1,1.00000000,0.00036286,-0.00000000,0.00036286
46,1,1.00000000,0.00036286,-0.00000000,0.00036286
47,1,1.00000000,0.00036286,-0.00000000,0.00036286
48,1,1.00000000,0.00036286,-0.00000000,0.00036286
49,1,1.00000000,0.00036286,-0.00000000,0.00036286
50,1,1.00000000,0.00036286,-0.00000000,0.00036286
51,1,1.00000000,0.00036286,-0.00000000,0.00036286
52,1,1.00000000,0.00036286,-0.00000000,0.00036286
53,1,1.00000000,0.00036286,-0.00000000,0.00036286
54,1,1.00000000,0.00036286,-0.00000000,0.00036286
55,1,1.00000000,0.00036286,-0.00000000,0.00036286
56,1,1.00000000,0.00036286,-0.00000000,0.00036286
57,1,1.00000000,0.00036286,-0.00000000,0.00036286
58,1,1.00000000,0.00036286,-0.00000000,0.00036286
59,1,1.00000000,0.00036286,-0.00000000,0.00036286
60,1,1.00000000,0.00036286,-0.00000000,0.00036286
61,1,1.00000000,0.00036286,-0.00000000,0.00036286
62,1,1.00000000,0.00036286,-0.00000000,0.00036286
63,1,1.00000000,0.00036286,-0.00000000,0.00036286
64,1,1.00000000,0.00036286,-0.00000000,0.00036286
65,1,1.00000000,0.00036286,-0.00000000,0.00036286
66,1,1.00000000,0.00036286,-0.00000000,0.00036286
67,1,1.00000000,0.00036286,-0.00000000,0.00036286
68,1,1.00000000,0.00036286,-0.00000000,0.00036286
69,1,1.00000000,0.00036286,-0.00000000,0.00036286
70,1,1.00000000,0.00036286,-0.00000000,0.00036286
71,1,1.00000000,0.00036286,-0.00000000,0.00036286
72,1,1.00000000,0.00036286,-0.00000000,0.00036286
73,1,1.00000000,0.00036286,-0.00000000,0.00036286
74,1,1.00000000,0.00036286,-0.00000000,0.00036286
75,1,1.00000000,0.00036286,-0.00000000,0.00036286
76,1,1.00000000,0.00036286,-0.00000000,0.00036286
77,1,1.00000000,0.00036286,-0.00000000,0.00036286
78,1,1.00000000,0.00036286,-0.00000000,0.00036286
79,1,1.00000000,0.00036286,-0.00000000,0.00036286
80,1,1.00000000,0.00036286,-0.00000000,0.00036286
81,1,1.00000000,0.00036286,-0.00000000,0.00036286
82,1,1.00000000,0.00036286,-0.00000000,0.00036286
83,1,1.00000000,0.00036286,-0.00000000,0.00036286
84,1,1.00000000,0.00036286,-0.00000000,0.00036286
85,1,1.00000000,0.00036286,-0.00000000,0.00036286
86,1,1.00000000,0.00036286,-0.00000000,0.00036286
87,1,1.00000000,0.00036286,-0.00000000,0.00036286
88,1,1.00000000,0.00036286,-0.00000000,0.00036286
89,1,1.00000000,0.00036286,-0.00000000,0.00036286
90,1,1.00000000,0.00036286,-0.00000000,0.00036286
91,1,1.00000000,0.00036286,-0.00000000,0.00036286
92,1,1.00000000,0.00036286,-0.00000000,0.00036286
93,1,1.00000000,0.00036286,-0.00000000,0.00036286
94,1,1.00000000,0.00036286,-0.00000000,0.00036286
95,1,1.00000000,0.00036286,-0.00000000,0.00036286
96,1,1.00000000,0.00036286,-0.00000000,0.00036286
97,1,1.00000000,0.00036286,-0.00000000,0.00036286
98,1,1.00000000,0.00036286,-0.00000000,0.00036286
99,1,1.00000000,0.00036286,-0.00000000,0.00036286
100,1,1.00000000,0.00036286,-0.00000000,0.00036286
101,1,1.00000000,0.00036286,-0.00000000,0.00036286
102,1,1.00000000,0.00036286,-0.00000000,0.00036286
103,1,1.00000000,0.00036286,-0.00000000,0.00036286
104,1,1.00000000,0.00036286,-0.00000000,0.00036286
105,1,1.00000000,0.00036286,-0.00000000,0.00036286
106,1,1.00000000,0.00036286,-0.00000000,0.00036286
107,1,1.00000000,0.00036286,-0.00000000,0.00036286
108,1,1.00000000,0.00036286,-0.00000000,0.00036286
109,1,1.00000000,0.00036286,-0.00000000,0.00036286
110,1,1.00000000,0.00036286,-0.00000000,0.00036286
111,1,1.00000000,0.00036286,-0.00000000,0.00036286
112,1,1.00000000,0.00036286,-0.00000000,0.00036286
113,1,1.00000000,0.00036286,-0.00000000,0.00036286
114,1,1.00000000,0.00036286,-0.00000000,0.00036286
115,1,1.00000000,0.00036286,-0.00000000,0.00036286
116,1,1.00000000,0.00036286,-0.00000000,0.00036286
117,1,1.00000000,0.00036286,-0.00000000,0.00036286
118,1,1.00000000,0.00036286,-0.00000000,0.00036286
119,1,1.00000000,0.00036286,-0.00000000,0.00036286
120,1,1.00000000,0.00036286,-0.00000000,0.00036286
121,1,1.00000000,0.00036286,-0.00000000,0.00036286
122,1,1.00000000,0.00036286,-0.00000000,0.00036286
123,1,1.00000000,0.00036286,-0.00000000,0.00036286
124,1,1.00000000,0.00036286,-0.00000000,0.00036286
125,1,1.00000000,0.00036286,-0.00000000,0.00036286
126,1,1.00000000,0.00036286,-0.00000000,0.00036286
127,1,1.00000000,0.00036286,-0.00000000,0.00036286
128,1,1.00000000,0.00036286,-0.00000000,0.00036286
129,1,1.00000000,0.00036286,-0.00000000,0.00036286
130,1,1.00000000,0.00036286,-0.00000000,0.00036286
131,1,1.00000000,0.00036286,-0.00000000,0.00036286
132,1,1.00000000,0.00036286,-0.00000000,0.00036286
133,1,1.00000000,0.00036286,-0.00000000,0.00036286
134,1,1.00000000,0.00036286,-0.00000000,0.00036286
135,1,1.00000000,0.00036286,-0.00000000,0.00036286
136,1,1.00000000,0.00036286,-0.00000000,0.00036286
137,1,1.00000000,0.00036286,-0.00000000,0.00036286
138,1,1.00000000,0.00036286,-0.00000000,0.00036286
139,1,1.00000000,0.00036286,-0.00000000,0.00036286
140,1,1.00000000,0.00036286,-0.00000000,0.00036286
141,1,1.00000000,0.00036286,-0.00000000,0.00036286
142,1,1.00000000,0.00036286,-0.00000000,0.00036286
143,1,1.00000000,0.00036286,-0.00000000,0.00036286
144,1,1.00000000,0.00036286,-0.00000000,0.00036286
145,1,1.00000000,0.00036286,-0.00000000,0.00036286
146,1,1.00000000,0.00036286,-0.00000000,0.00036286
147,1,1.00000000,0.00036286,-0.00000000,0.00036286
148,1,1.00000000,0.00036286,-0.00000000,0.00036286
149,1,1.00000000,0.00036286,-0.00000000,0.00036286
150,1,1.00000000,0.00036286,-0.00000000,0.00036286
151,1,1.00000000,0.00036286,-0.00000000,0.00036286
152,1,1.00000000,0.00036286,-0.00000000,0.00036286
153,1,1.00000000,0.00036286,-0.00000000,0.00036286
154,1,1.00000000,0.00036286,-0.00000000,0.00036286
155,1,1.00000000,0.00036286,-0.00000000,0.00036286
156,1,1.00000000,0.00036286,-0.00000000,0.00036286
157,1,1.00000000,0.00036286,-0.00000000,0.00036286
158,1,1.00000000,0.00036286,-0.00000000,0.00036286
159,1,1.00000000,0.00036286,-0.00000000,0.00036286
0,2,1.00000000,0.00059270,0.00000000,0.00059270
1,2,1.00000000,0.00059270,0.00000000,0.00059270
2,2,1.00000000,0.00059270,0.00000000,0.00059270
3,2,1.00000000,0.00059270,0.00000000,0.00059270
4,2,1.00000000,0.00059270,0.00000000,0.00059270
5,2,1.00000000,0.00059270,0.00000000,0.00059270
6,2,1.00000000,0.00059270,0.00000000,0.00059270
7,2,1.00000000,0.00059270,0.00000000,0.00059270
8,2,1.00000000,0.00059270,0.00000000,0.00059270
9,2,1.00000000,0.00059270,0.00000000,0.00059270
10,2,1.00000000,0.00059270,0.00000000,0.00059270
11,2,1.00000000,0.00059270,0.00000000,0.00059270
12,2,1.00000000,0.00059270,0.00000000,0.00059270
13,2,1.00000000,0.00059270,0.00000000,0.00059270
14,2,1.00000000,0.00059270,0.00000000,0.00059270
15,2,1.00000000,0.00059270,0.00000000,0.00059270
16,2,1.00000000,0.00059270,0.00000000,0.00059270
17,2,1.00000000,0.00059270,0.00000000,0.00059270
18,2,1.00000000,0.00059270,0.00000000,0.00059270
19,2,1.00000000,0.00059270,0.00000000,0.00059270
20,2,1.00000000,0.00059270,0.00000000,0.00059270
21,2,1.00000000,0.00059270,0.00000000,0.00059270
22,2,1.00000000,0.00059270,0.00000000,0.00059270
23,2,1.00000000,0.00059270,0.00000000,0.00059270
24,2,1.00000000,0.00059270,0.00000000,0.00059270
25,2,1.00000000,0.00059270,0.00000000,0.00059270
26,2,1.00000000,0.00059270,0.00000000,0.00059270
27,2,1.00000000,0.00059270,0.00000000,0.00059270
28,2,1.00000000,0.00059270,0.00000000,0.00059270
29,2,1.00000000,0.00059270,0.00000000,0.00059270
30,2,1.00000000,0.00059270,0.00000000,0.00059270
31,2,1.00000000,0.00059270,0.00000000,0.00059270
32,2,1.00000000,0.00059270,0.00000000,0.00059270
33,2,1.00000000,0.00059270,0.00000000,0.00059270
34,2,1.00000000,0.00059270,0.00000000,0.00059270
35,2,1.00000000,0.00059270,0.00000000,0.00059270
36,2,1.00000000,0.00059270,0.00000000,0.00059270
37,2,1.00000000,0.00059270,0.00000000,0.00059270
38,2,1.00000000,0.00059270,0.00000000,0.00059270
39,2,1.00000000,0.00059270,0.00000000,0.00059270
40,2,1.00000000,0.00059270,0.00000000,0.00059270
41,2,1.00000000,0.00059270,0.00000000,0.00059270
42,2,1.00000000,0.00059270,0.00000000,0.00059270
43,2,1.00000000,0.00059270,0.00000000,0.00059270
44,2,1.00000000,0.00059270,0.00000000,0.00059270
45,2,1.00000000,0.00059270,0.00000000,0.00059270
46,2,1.00000000,0.00059270,0.00000000,0.00059270
47,2,1.00000000,0.00059270,0.00000000,0.00059270
48,2,1.00000000,0.00059270,0.00000000,0.00059270
49,2,1.00000000,0.00059270,0.00000000,0.00059270
50,2,1.00000000,0.00059270,0.00000000,0.00059270
51,2,1.00000000,0.00059270,0.00000000,0.00059270
52,2,1.00000000,0.00059270,0.00000000,0.00059270
53,2,1.00000000,0.00059270,0.00000000,0.00059270
54,2,1.00000000,0.00059270,0.00000000,0.00059270
55,2,1.00000000,0.00059270,0.00000000,0.00059270
56,2,1.00000000,0.00059270,0.00000000,0.00059270
57,2,1.00000000,0.00059270,0.00000000,0.00059270
58,2,1.00000000,0.00059270,0.00000000,0.00059270
59,2,1.00000000,0.00059270,0.00000000,0.00059270
60,2,1.00000000,0.00059270,0.00000000,0.00059270
61,2,1.00000000,0.00059270,0.00000000,0.00059270
62,2,1.00000000,0.00059270,0.00000000,0.00059270
63,2,1.00000000,0.00059270,0.00000000,0.00059270
64,2,1.00000000,0.00059270,0.00000000,0.00059270
65,2,1.00000000,0.00059270,0.00000000,0.00059270
66,2,1.00000000,0.00059270,0.00000000,0.00059270
67,2,1.00000000,0.00059270,0.00000000,0.00059270
68,2,1.00000000,0.00059270,0.00000000,0.00059270
69,2,1.00000000,0.00059270,0.00000000,0.00059270
70,2,1.00000000,0.00059270,0.00000000,0.00059270
71,2,1.00000000,0.00059270,0.00000000,0.00059270
72,2,1.00000000,0.00059270,0.00000000,0.00059270
73,2,1.00000000,0.00059270,0.00000000,0.00059270
74,2,1.00000000,0.00059270,0.00000000,0.00059270
75,2,1.00000000,0.00059270,0.00000000,0.00059270
76,2,1.00000000,0.00059270,0.00000000,0.00059270
77,2,1.00000000,0.00059270,0.00000000,0.00059270
78,2,1.00000000,0.00059270,0.00000000,0.00059270
79,2,1.00000000,0.00059270,0.00000000,0.00059270
80,2,1.00000000,0.00059270,0.00000000,0.00059270
81,2,1.00000000,0.00059270,0.00000000,0.00059270
82,2,1.00000000,0.00059270,0.00000000,0.00059270
83,2,1.00000000,0.00059270,0.00000000,0.00059270
84,2,1.00000000,0.00059270,0.00000000,0.00059270
85,2,1.00000000,0.00059270,0.00000000,0.00059270
86,2,1.00000000,0.00059270,0.00000000,0.00059270
87,2,1.00000000,0.00059270,0.00000000,0.00059270
88,2,1.00000000,0.00059270,0.00000000,0.00059270
89,2,1.00000000,0.00059270,0.00000000,0.00059270
90,2,1.00000000,0.00059270,0.00000000,0.00059270
91,2,1.00000000,0.00059270,0.00000000,0.00059270
92,2,1.00000000,0.00059270,0.00000000,0.00059270
93,2,1.00000000,0.00059270,0.00000000,0.00059270
94,2,1.00000000,0.00059270,0.00000000,0.00059270
95,2,1.00000000,0.00059270,0.00000000,0.00059270
96,2,1.00000000,0.00059270,0.00000000,0.00059270
97,2,1.00000000,0.00059270,0.00000000,0.00059270
98,2,1.00000000,0.00059270,0.00000000,0.00059270
99,2,1.00000000,0.00059270,0.00000000,0.00059270
100,2,1.00000000,0.00059270,0.00000000,0.00059270
101,2,1.00000000,0.00059270,0.00000000,0.00059270
102,2,1.00000000,0.00059270,0.00000000,0.00059270
103,2,1.00000000,0.00059270,0.00000000,0.00059270
104,2,1.00000000,0.00059270,0.00000000,0.00059270
105,2,1.00000000,0.00059270,0.00000000,0.00059270
106,2,1.00000000,0.00059270,0.00000000,0.00059270
107,2,1.00000000,0.00059270,0.00000000,0.00059270
108,2,1.00000000,0.00059270,0.00000000,0.00059270
109,2,1.00000000,0.00059270,0.00000000,0.00059270
110,2,1.00000000,0.00059270,0.00000000,0.00059270
111,2,1.00000000,0.00059270,0.00000000,0.00059270
112,2,1.00000000,0.00059270,0.00000000,0.00059270
113,2,1.00000000,0.00059270,0.00000000,0.00059270
114,2,1.00000000,0.00059270,0.00000000,0.00059270
115,2,1.00000000,0.00059270,0.00000000,0.00059270
116,2,1.00000000,0.00059270,0.00000000,0.00059270
117,2,1.00000000,0.00059270,0.00000000,0.00059270
118,2,1.00000000,0.00059270,0.00000000,0.00059270
119,2,1.00000000,0.00059270,0.00000000,0.00059270
120,2,1.00000000,0.00059270,0.00000000,0.00059270
121,2,1.00000000,0.00059270,0.00000000,0.00059270
122,2,1.00000000,0.00059270,0.00000000,0.00059270
123,2,1.00000000,0.00059270,0.00000000,0.00059270
124,2,1.00000000,0.00059270,0.00000000,0.00059270
125,2,1.00000000,0.00059270,0.00000000,0.00059270
126,2,1.00000000,0.00059270,0.00000000,0.00059270
127,2,1.00000000,0.00059270,0.00000000,0.00059270
128,2,1.00000000,0.00059270,0.00000000,0.00059270
129,2,1.00000000,0.00059270,0.00000000,0.00059270
130,2,1.00000000,0.00059270,0.00000000,0.00059270
131,2,1.00000000,0.00059270,0.00000000,0.00059270
132,2,1.00000000,0.00059270,0.00000000,0.00059270
133,2,1.00000000,0.00059270,0.00000000,0.00059270
134,2,1.00000000,0.00059270,0.00000000,0.00059270
135,2,1.00000000,0.00059270,0.00000000,0.00059270
136,2,1.00000000,0.00059270,0.00000000,0.00059270
137,2,1.00000000,0.00059270,0.00000000,0.00059270
138,2,1.00000000,0.00059270,0.00000000,0.00059270
139,2,1.00000000,0.00059270,0.00000000,0.00059270
140,2,1.00000000,0.00059270,0.00000000,0.00059270
141,2,1.00000000,0.00059270,0.00000000,0.00059270
142,2,1.00000000,0.00059270,0.00000000,0.00059270
143,2,1.00000000,0.00059270,0.00000000,0.00059270
144,2,1.00000000,0.00059270,0.00000000,0.00059270
145,2,1.00000000,0.00059270,0.00000000,0.00059270
146,2,1.00000000,0.00059270,0.00000000,0.00059270
147,2,1.00000000,0.00059270,0.00000000,0.00059270
148,2,1.00000000,0.00059270,0.00000000,0.00059270
149,2,1.00000000,0.00059270,0.00000000,0.00059270
150,2,1.00000000,0.00059270,0.00000000,0.00059270
151,2,1.00000000,0.00059270,0.00000000,0.00059270
152,2,1.00000000,0.00059270,0.00000000,0.00059270
153,2,1.00000000,0.00059270,0.00000000,0.00059270
154,2,1.00000000,0.00059270,0.00000000,0.00059270
155,2,1.00000000,0.00059270,0.00000000,0.00059270
156,2,1.00000000,0.00059270,0.00000000,0.00059270
157,2,1.00000000,0.00059270,0.00000000,0.00059270
158,2,1.00000000,0.00059270,0.00000000,0.00059270
159,2,1.00000000,0.00059270,0.00000000,0.00059270
0,3,1.00000000,0.00081255,-0.00000000,0.00081255
1,3,1.00000000,0.00081255,-0.00000000,0.00081255
2,3,1.00000000,0.00081255,-0.00000000,0.00081255
3,3,1.00000000,0.00081255,-0.00000000,0.00081255
4,3,1.00000000,0.00081255,-0.00000000,0.00081255
5,3,1.00000000,0.00081255,-0.00000000,0.00081255
6,3,1.00000000,0.00081255,-0.00000000,0.00081255
7,3,1.00000000,0.00081255,-0.00000000,0.00081255
8,3,1.00000000,0.00081255,-0.00000000,0.00081255
9,3,1.00000000,0.00081255,-0.00000000,0.00081255
10,3,1.00000000,0.00081255,-0.00000000,0.00081255
11,3,1.00000000,0.00081255,-0.00000000,0.00081255
12,3,1.00000000,0.00081255,-0.00000000,0.00081255
